receivedAtUtc,runId,modVersion,netMode,netModeName,playerCount,ascension,totalFloor,runTime,isVictory,eligibleDefaultStats,actIndex,rarity,rarityName,hex,hexName
2026-04-26T10:39:14.885Z,58ee7e7e3a6722959d366a0a86c112957bff6c205c0498404990dceb42a08f03,0.4.0,Host,联机房主,3,10,46,3331,1,1,0,Gold,黄金,Sturdy,坚韧
2026-04-26T10:39:14.885Z,58ee7e7e3a6722959d366a0a86c112957bff6c205c0498404990dceb42a08f03,0.4.0,Host,联机房主,3,10,46,3331,1,1,1,Gold,黄金,Sonata,咏叹奏鸣
2026-04-26T10:39:14.885Z,58ee7e7e3a6722959d366a0a86c112957bff6c205c0498404990dceb42a08f03,0.4.0,Host,联机房主,3,10,46,3331,1,1,2,Prismatic,棱彩,FeelTheBurn,感受燃烧
2026-04-26T10:39:17.249Z,f79250ece18150356d6785178f2f1733b6d9d13dd8c2b042cf8be21ba6e266d3,0.4.0,Singleplayer,单人,1,5,2,29,0,0,0,Gold,黄金,Firebrand,火上浇油
2026-04-26T10:39:29.919Z,ad3f3533c9bb7f3cb3423f0a09e4a79ccc0360431ecd00a5e8ac9fdd4164c5ec,0.4.0,Host,联机房主,2,10,46,2441,1,1,0,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T10:39:29.919Z,ad3f3533c9bb7f3cb3423f0a09e4a79ccc0360431ecd00a5e8ac9fdd4164c5ec,0.4.0,Host,联机房主,2,10,46,2441,1,1,1,Prismatic,棱彩,Goldrend,夺金
2026-04-26T10:39:29.919Z,ad3f3533c9bb7f3cb3423f0a09e4a79ccc0360431ecd00a5e8ac9fdd4164c5ec,0.4.0,Host,联机房主,2,10,46,2441,1,1,2,Silver,白银,LightEmUp,点亮他们！
2026-04-26T10:39:43.738Z,25951d04b82e4b10293b5a3cc4f0b0cd7caef249962e250c67c299a61df6ec8c,0.4.0,Singleplayer,单人,1,3,4,71,0,1,0,Gold,黄金,ShrinkRay,缩小射线
2026-04-26T10:39:44.558Z,49bdc05046e6a4c9c5e617cd1cd5304d5765a07f0005d158dd841cfdd5f4f893,0.4.0,Singleplayer,单人,1,10,7,363,0,1,0,Gold,黄金,Nightstalking,夜狩
2026-04-26T10:39:54.446Z,828bb4a5f4ea63768559bf2b6af6ba7c2929a38c1c1af6fcbb5696011de8e5d8,0.4.0,Singleplayer,单人,1,0,48,2835,1,1,0,Prismatic,棱彩,FeyMagic,精怪魔法
2026-04-26T10:39:54.446Z,828bb4a5f4ea63768559bf2b6af6ba7c2929a38c1c1af6fcbb5696011de8e5d8,0.4.0,Singleplayer,单人,1,0,48,2835,1,1,1,Gold,黄金,TankEngine,坦克引擎
2026-04-26T10:39:54.446Z,828bb4a5f4ea63768559bf2b6af6ba7c2929a38c1c1af6fcbb5696011de8e5d8,0.4.0,Singleplayer,单人,1,0,48,2835,1,1,2,Silver,白银,Thornmail,荆棘之甲
2026-04-26T10:39:55.863Z,724ef3e05c37b8d40a966b1be050362f6ac36b1800a9ce7341e291285d727c73,0.4.0,Singleplayer,单人,1,10,38,874,0,1,0,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T10:39:55.863Z,724ef3e05c37b8d40a966b1be050362f6ac36b1800a9ce7341e291285d727c73,0.4.0,Singleplayer,单人,1,10,38,874,0,1,1,Gold,黄金,DivineIntervention,神圣干预
2026-04-26T10:39:55.863Z,724ef3e05c37b8d40a966b1be050362f6ac36b1800a9ce7341e291285d727c73,0.4.0,Singleplayer,单人,1,10,38,874,0,1,2,Silver,白银,Thornmail,荆棘之甲
2026-04-26T10:39:58.469Z,a9c6dd13ebaea2e4938a1c2a30a5d581ef0569afc6757ee203e6f5d4017a7a30,0.4.0,Singleplayer,单人,1,0,1,34,0,0,0,Silver,白银,SpeedDemon,速度恶魔
2026-04-26T10:40:11.712Z,cdc274609fb6aa5c4fd76a63a3962d11037d2ca883f56d9c75e3ac764851ee92,0.4.0,Singleplayer,单人,1,3,1,18,0,0,0,Silver,白银,BigStrength,大力
2026-04-26T10:40:58.512Z,bccfbd0da6b42d84708c9d95f4a86f5f776476b3ca5c8016234eae333c54cef1,0.4.0,Singleplayer,单人,1,1,48,2170,1,1,0,Prismatic,棱彩,MikaelsBlessing,米凯尔的祝福
2026-04-26T10:40:58.512Z,bccfbd0da6b42d84708c9d95f4a86f5f776476b3ca5c8016234eae333c54cef1,0.4.0,Singleplayer,单人,1,1,48,2170,1,1,1,Silver,白银,LightEmUp,点亮他们！
2026-04-26T10:40:58.512Z,bccfbd0da6b42d84708c9d95f4a86f5f776476b3ca5c8016234eae333c54cef1,0.4.0,Singleplayer,单人,1,1,48,2170,1,1,2,Silver,白银,Slap,扇巴掌
2026-04-26T10:40:59.936Z,3f69693ec5dcac272a633113aff152d609ec7de79d8b3b00321c19bc88c7a9d7,0.4.0,Singleplayer,单人,1,5,3,90,0,1,0,Gold,黄金,Nightstalking,夜狩
2026-04-26T10:41:25.294Z,201e4bf5c6aef75a3a1f396602a9303a67bc72591a3c4a5b2f2666fc332c9798,0.4.0,Host,联机房主,3,5,45,3853,1,1,0,Gold,黄金,SuperBrain,超强大脑
2026-04-26T10:41:25.294Z,201e4bf5c6aef75a3a1f396602a9303a67bc72591a3c4a5b2f2666fc332c9798,0.4.0,Host,联机房主,3,5,45,3853,1,1,1,Silver,白银,ProtectiveVeil,防护面纱
2026-04-26T10:41:25.294Z,201e4bf5c6aef75a3a1f396602a9303a67bc72591a3c4a5b2f2666fc332c9798,0.4.0,Host,联机房主,3,5,45,3853,1,1,2,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T10:41:38.283Z,ae49f49dea78222dbeb7159a8b46a65b64b3aa4e08958a2f4bd3de03552c11e4,0.4.0,Singleplayer,单人,1,0,17,1030,0,1,0,Prismatic,棱彩,MikaelsBlessing,米凯尔的祝福
2026-04-26T10:41:41.984Z,24c5853ae88806fad98327355970ed0fe574c3103707518c5279ac92eea77056,0.4.0,Host,联机房主,3,10,46,3396,1,1,0,Prismatic,棱彩,MadScientist,科学怪人
2026-04-26T10:41:45.513Z,ad175183a3f672031d82a460d87a34eba2b1e67c8c3acc6c979b95d270a27bdc,0.4.0,Singleplayer,单人,1,3,48,1091,1,1,0,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T10:41:45.513Z,ad175183a3f672031d82a460d87a34eba2b1e67c8c3acc6c979b95d270a27bdc,0.4.0,Singleplayer,单人,1,3,48,1091,1,1,1,Gold,黄金,TwiceThrice,接二连三
2026-04-26T10:41:45.513Z,ad175183a3f672031d82a460d87a34eba2b1e67c8c3acc6c979b95d270a27bdc,0.4.0,Singleplayer,单人,1,3,48,1091,1,1,2,Silver,白银,SpeedDemon,速度恶魔
2026-04-26T10:41:50.201Z,01fdddd63027a79cfb6055119f308d21e38c77011d397e53e515d8d5af2e66bc,0.4.0,Singleplayer,单人,1,3,48,1642,1,1,0,Gold,黄金,Firebrand,火上浇油
2026-04-26T10:41:50.201Z,01fdddd63027a79cfb6055119f308d21e38c77011d397e53e515d8d5af2e66bc,0.4.0,Singleplayer,单人,1,3,48,1642,1,1,1,Gold,黄金,AstralBody,星界躯体
2026-04-26T10:41:50.201Z,01fdddd63027a79cfb6055119f308d21e38c77011d397e53e515d8d5af2e66bc,0.4.0,Singleplayer,单人,1,3,48,1642,1,1,2,Gold,黄金,GetExcited,罪恶快感
2026-04-26T10:41:59.543Z,0d03e6ee8916e0ca7199c651ae07659ee233b4d1f5903ef524c7b70b64df2a99,0.4.0,Singleplayer,单人,1,9,17,571,0,1,0,Gold,黄金,TwiceThrice,接二连三
2026-04-26T10:42:10.297Z,a6f3f44a7e91c8e0155980f1afd5201c5d656bbf99add7bfc6922e9ede72191d,0.4.0,Singleplayer,单人,1,10,49,2905,1,1,0,Gold,黄金,TwiceThrice,接二连三
2026-04-26T10:42:10.297Z,a6f3f44a7e91c8e0155980f1afd5201c5d656bbf99add7bfc6922e9ede72191d,0.4.0,Singleplayer,单人,1,10,49,2905,1,1,1,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T10:42:10.297Z,a6f3f44a7e91c8e0155980f1afd5201c5d656bbf99add7bfc6922e9ede72191d,0.4.0,Singleplayer,单人,1,10,49,2905,1,1,2,Gold,黄金,ServantMaster,仆从大师
2026-04-26T10:42:14.820Z,e513c87e6cdc7b9ca41807aa49af9b0f65f455b17a5a84052bdbd8344837bc44,0.4.0,Singleplayer,单人,1,2,48,2582,1,1,0,Prismatic,棱彩,Goldrend,夺金
2026-04-26T10:42:14.820Z,e513c87e6cdc7b9ca41807aa49af9b0f65f455b17a5a84052bdbd8344837bc44,0.4.0,Singleplayer,单人,1,2,48,2582,1,1,2,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T10:42:16.753Z,84f7d906f539691601bc25eb238d28e0000366efd63a2050127cbc413dc77d3b,0.4.0,Singleplayer,单人,1,3,2,49,0,0,0,Silver,白银,EscapePlan,逃跑计划
2026-04-26T10:42:35.976Z,9bba0cb7ab9033583a1f0e6f3d014ee124c9a0c6ef1745d3cf670d2405d2832e,0.4.0,Singleplayer,单人,1,0,5,144,0,1,0,Silver,白银,HeavyHitter,重量级打击手
2026-04-26T10:42:46.106Z,d676a7b32bf18a0f370938fe44c013aa6fcc2714f9aa28c33a4417749e3c2b17,0.4.0,Singleplayer,单人,1,2,1,15,0,0,0,Gold,黄金,ShrinkRay,缩小射线
2026-04-26T10:43:08.340Z,e4cdb2f6ffbdabf98e5480320fc3ba4d604979a48e79f25fea632d6ad6528a42,0.4.0,Singleplayer,单人,1,9,25,1097,0,1,0,Prismatic,棱彩,FeyMagic,精怪魔法
2026-04-26T10:43:08.340Z,e4cdb2f6ffbdabf98e5480320fc3ba4d604979a48e79f25fea632d6ad6528a42,0.4.0,Singleplayer,单人,1,9,25,1097,0,1,1,Prismatic,棱彩,CantTouchThis,你摸不到
2026-04-26T10:43:10.805Z,53ff30b129aeeccbdc92583e155e4d30b9fc02fa93681db0b9a5e5eb87aca90b,0.4.0,Singleplayer,单人,1,10,1,34,0,0,0,Silver,白银,Thornmail,荆棘之甲
2026-04-26T10:43:21.541Z,81f7bebcaf51ff7e9ce527c73c02d95f2b2460357e5f0f98aa0b7e5f80e8c82c,0.4.0,Singleplayer,单人,1,1,23,803,0,1,0,Gold,黄金,Firebrand,火上浇油
2026-04-26T10:43:21.541Z,81f7bebcaf51ff7e9ce527c73c02d95f2b2460357e5f0f98aa0b7e5f80e8c82c,0.4.0,Singleplayer,单人,1,1,23,803,0,1,1,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T10:43:24.208Z,bca3bb5a0f5ea465aac00c34827dac3de5bfcb76c00ac4e7d9a062e98aa36309,0.4.0,Singleplayer,单人,1,7,1,15,0,0,0,Gold,黄金,ServantMaster,仆从大师
2026-04-26T10:43:28.238Z,99fc56f3fa958220b1052425dca630c0a63024727f5b5a25304dd1beb2786816,0.4.0,Singleplayer,单人,1,10,50,976,1,1,0,Gold,黄金,Sturdy,坚韧
2026-04-26T10:43:28.238Z,99fc56f3fa958220b1052425dca630c0a63024727f5b5a25304dd1beb2786816,0.4.0,Singleplayer,单人,1,10,50,976,1,1,1,Prismatic,棱彩,MikaelsBlessing,米凯尔的祝福
2026-04-26T10:43:28.238Z,99fc56f3fa958220b1052425dca630c0a63024727f5b5a25304dd1beb2786816,0.4.0,Singleplayer,单人,1,10,50,976,1,1,2,Gold,黄金,TankEngine,坦克引擎
2026-04-26T10:43:39.644Z,2ec485a22c5dfdaadf281f8e9035f4bdeafc378df6083c13fde438a97a4276da,0.4.0,Host,联机房主,2,10,46,2978,1,1,0,Prismatic,棱彩,MadScientist,科学怪人
2026-04-26T10:43:39.644Z,2ec485a22c5dfdaadf281f8e9035f4bdeafc378df6083c13fde438a97a4276da,0.4.0,Host,联机房主,2,10,46,2978,1,1,1,Gold,黄金,DivineIntervention,神圣干预
2026-04-26T10:43:39.644Z,2ec485a22c5dfdaadf281f8e9035f4bdeafc378df6083c13fde438a97a4276da,0.4.0,Host,联机房主,2,10,46,2978,1,1,2,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T10:43:49.655Z,1bde97d3af50d10fef6286a84cfbf98a335a4cdff33878edbec428739425fa23,0.4.0,Singleplayer,单人,1,7,1,14,0,0,0,Silver,白银,ProtectiveVeil,防护面纱
2026-04-26T10:44:01.292Z,042034d08dbd185399144bc5a1939af289bf489d9e534fb5004a75cc58c05e82,0.4.0,Singleplayer,单人,1,10,1,38,0,0,0,Gold,黄金,DivineIntervention,神圣干预
2026-04-26T10:44:01.587Z,2d1b112fa20665c94d1cf8b8e0cc9ed9c3a25cdb2c04a9cf45f5dbd595176684,0.4.0,Singleplayer,单人,1,0,8,213,0,1,0,Prismatic,棱彩,MikaelsBlessing,米凯尔的祝福
2026-04-26T10:44:10.089Z,46c17958b252135b5ed9621c8dcef02ea33005da51e0b7966dbc9d13dd2904f5,0.4.0,Singleplayer,单人,1,8,48,1761,1,1,0,Gold,黄金,AstralBody,星界躯体
2026-04-26T10:44:10.089Z,46c17958b252135b5ed9621c8dcef02ea33005da51e0b7966dbc9d13dd2904f5,0.4.0,Singleplayer,单人,1,8,48,1761,1,1,1,Gold,黄金,DawnbringersResolve,黎明使者的坚决
2026-04-26T10:44:10.089Z,46c17958b252135b5ed9621c8dcef02ea33005da51e0b7966dbc9d13dd2904f5,0.4.0,Singleplayer,单人,1,8,48,1761,1,1,2,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T10:44:10.419Z,4791d6fb686ed1a57e01f4d67beb9f319a6af94089df3969238cf54e839d9233,0.4.0,Singleplayer,单人,1,5,48,1448,1,1,0,Gold,黄金,GetExcited,罪恶快感
2026-04-26T10:44:10.419Z,4791d6fb686ed1a57e01f4d67beb9f319a6af94089df3969238cf54e839d9233,0.4.0,Singleplayer,单人,1,5,48,1448,1,1,1,Silver,白银,HeavyHitter,重量级打击手
2026-04-26T10:44:10.419Z,4791d6fb686ed1a57e01f4d67beb9f319a6af94089df3969238cf54e839d9233,0.4.0,Singleplayer,单人,1,5,48,1448,1,1,2,Prismatic,棱彩,GlassCannon,玻璃大炮
2026-04-26T10:44:14.613Z,fbc8667a9205999be14ae87853337539880df4124a5130c16fbb43201a8de2ec,0.4.0,Singleplayer,单人,1,3,3,105,0,1,0,Silver,白银,FirstAidKit,急救用具
2026-04-26T10:44:18.919Z,a021b32796724d9a11f76f626f4221a506d36e7a0d506a572bd4d2bae60d9b31,0.4.0,Singleplayer,单人,1,10,49,2365,1,1,0,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T10:44:18.919Z,a021b32796724d9a11f76f626f4221a506d36e7a0d506a572bd4d2bae60d9b31,0.4.0,Singleplayer,单人,1,10,49,2365,1,1,1,Gold,黄金,ShrinkEngine,缩小引擎
2026-04-26T10:44:18.919Z,a021b32796724d9a11f76f626f4221a506d36e7a0d506a572bd4d2bae60d9b31,0.4.0,Singleplayer,单人,1,10,49,2365,1,1,2,Prismatic,棱彩,FeelTheBurn,感受燃烧
2026-04-26T10:45:16.555Z,c6ac86d75051ff0ad161db693764401e8f2385e1035972b319d44311916bfcaf,0.4.0,Host,联机房主,3,10,46,3884,1,1,0,Gold,黄金,GetExcited,罪恶快感
2026-04-26T10:45:16.555Z,c6ac86d75051ff0ad161db693764401e8f2385e1035972b319d44311916bfcaf,0.4.0,Host,联机房主,3,10,46,3884,1,1,1,Prismatic,棱彩,Goliath,歌利亚巨人
2026-04-26T10:45:16.555Z,c6ac86d75051ff0ad161db693764401e8f2385e1035972b319d44311916bfcaf,0.4.0,Host,联机房主,3,10,46,3884,1,1,2,Gold,黄金,ServantMaster,仆从大师
2026-04-26T10:45:18.744Z,eda13afc89112e6c2ee8d5d8cb82f26172d54ef42ae362846305713400c6f986,0.4.0,Singleplayer,单人,1,10,8,226,0,1,0,Gold,黄金,TankEngine,坦克引擎
2026-04-26T10:45:21.388Z,59527cb8caae93e4235e3f4f845ffc2be11c17a1e2d09082dbfeb27176a77853,0.4.0,Singleplayer,单人,1,9,17,591,0,1,0,Silver,白银,LightEmUp,点亮他们！
2026-04-26T10:45:28.149Z,30bbe466a38219aa08f1f1592b72c58bbf0287a9d82b6687351391c93239d317,0.4.0,Singleplayer,单人,1,10,49,2081,1,1,0,Gold,黄金,TwiceThrice,接二连三
2026-04-26T10:45:28.149Z,30bbe466a38219aa08f1f1592b72c58bbf0287a9d82b6687351391c93239d317,0.4.0,Singleplayer,单人,1,10,49,2081,1,1,1,Gold,黄金,AstralBody,星界躯体
2026-04-26T10:45:28.149Z,30bbe466a38219aa08f1f1592b72c58bbf0287a9d82b6687351391c93239d317,0.4.0,Singleplayer,单人,1,10,49,2081,1,1,2,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T10:45:31.416Z,4a2a1d984b13807c3d61acc9bdab4fe29186265123e6364681362cb0249f6477,0.4.0,Singleplayer,单人,1,10,1,51,0,0,0,Silver,白银,ProtectiveVeil,防护面纱
2026-04-26T10:45:41.018Z,d48525fcab9a4f542e0e12057bce5bf14ef4eb28d82c2611d17fa8e2f56bb09d,0.4.0,Singleplayer,单人,1,9,2,113,0,1,0,Prismatic,棱彩,BackToBasics,回归基本功
2026-04-26T10:46:00.488Z,5cbc8810e4754d18a39cf41bc5837e3b5ba0c8e18c739ba113a0fa42ec73bac3,0.4.0,Singleplayer,单人,1,10,49,1711,1,1,0,Gold,黄金,ShrinkEngine,缩小引擎
2026-04-26T10:46:00.488Z,5cbc8810e4754d18a39cf41bc5837e3b5ba0c8e18c739ba113a0fa42ec73bac3,0.4.0,Singleplayer,单人,1,10,49,1711,1,1,1,Gold,黄金,GetExcited,罪恶快感
2026-04-26T10:46:00.488Z,5cbc8810e4754d18a39cf41bc5837e3b5ba0c8e18c739ba113a0fa42ec73bac3,0.4.0,Singleplayer,单人,1,10,49,1711,1,1,2,Gold,黄金,DawnbringersResolve,黎明使者的坚决
2026-04-26T10:46:01.017Z,8b7fa442c50d42567d267886e4472b59af26d83a41cf01386b4c6ed5433199ab,0.4.0,Singleplayer,单人,1,1,48,1820,1,1,0,Gold,黄金,SuperBrain,超强大脑
2026-04-26T10:46:01.017Z,8b7fa442c50d42567d267886e4472b59af26d83a41cf01386b4c6ed5433199ab,0.4.0,Singleplayer,单人,1,1,48,1820,1,1,1,Gold,黄金,ServantMaster,仆从大师
2026-04-26T10:46:01.017Z,8b7fa442c50d42567d267886e4472b59af26d83a41cf01386b4c6ed5433199ab,0.4.0,Singleplayer,单人,1,1,48,1820,1,1,2,Silver,白银,Repulsor,退敌力场
2026-04-26T10:46:02.670Z,188a3b11fd16438b3210d6371e4381fd56210f746fda485ffc19c2f738bbed4a,0.4.0,Singleplayer,单人,1,10,49,3229,1,1,0,Gold,黄金,TwiceThrice,接二连三
2026-04-26T10:46:02.670Z,188a3b11fd16438b3210d6371e4381fd56210f746fda485ffc19c2f738bbed4a,0.4.0,Singleplayer,单人,1,10,49,3229,1,1,1,Gold,黄金,SuperBrain,超强大脑
2026-04-26T10:46:02.670Z,188a3b11fd16438b3210d6371e4381fd56210f746fda485ffc19c2f738bbed4a,0.4.0,Singleplayer,单人,1,10,49,3229,1,1,2,Gold,黄金,ShrinkEngine,缩小引擎
2026-04-26T10:46:14.292Z,36d1eee14e9ccd14a1971a8a3b42eff0aa671ee75012ed6d8d2917daad6e4b22,0.4.0,Singleplayer,单人,1,10,17,577,0,1,0,Gold,黄金,DevilsDance,魔鬼之舞
2026-04-26T10:46:16.780Z,914eacbedeccd96f237851816b44785540c31be6a6dc30b21879dfe80b4aa3a7,0.4.0,Singleplayer,单人,1,3,4,109,0,1,0,Gold,黄金,Sturdy,坚韧
2026-04-26T10:46:17.988Z,381329f089192baa0679150c129a90f4300d69239cd9529a81470d424f417f1d,0.4.0,Singleplayer,单人,1,10,1,41,0,0,0,Prismatic,棱彩,CourageOfColossus,巨像的勇气
2026-04-26T10:46:23.310Z,ff68fe514bbacc5ed60dd38b647e1a845c974d45d680f73a042bea5d4db98809,0.4.0,Host,联机房主,4,10,46,4504,1,1,0,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T10:46:23.310Z,ff68fe514bbacc5ed60dd38b647e1a845c974d45d680f73a042bea5d4db98809,0.4.0,Host,联机房主,4,10,46,4504,1,1,1,Prismatic,棱彩,Queen,女王
2026-04-26T10:46:23.310Z,ff68fe514bbacc5ed60dd38b647e1a845c974d45d680f73a042bea5d4db98809,0.4.0,Host,联机房主,4,10,46,4504,1,1,2,Gold,黄金,Sturdy,坚韧
2026-04-26T10:46:29.748Z,fbb953a7529f26afd4a915c860e03e5ef1e255c1eca71a7fb6c6d5e5ab86ceeb,0.4.0,Singleplayer,单人,1,10,17,713,0,1,0,Gold,黄金,AstralBody,星界躯体
2026-04-26T10:46:40.710Z,2bbf429ff96d4b50ebed9ed6094ea68ad34b86909f65d74213df47be487ab6c4,0.4.0,Host,联机房主,2,10,46,4020,1,1,0,Prismatic,棱彩,Queen,女王
2026-04-26T10:46:40.710Z,2bbf429ff96d4b50ebed9ed6094ea68ad34b86909f65d74213df47be487ab6c4,0.4.0,Host,联机房主,2,10,46,4020,1,1,1,Prismatic,棱彩,FeelTheBurn,感受燃烧
2026-04-26T10:46:40.710Z,2bbf429ff96d4b50ebed9ed6094ea68ad34b86909f65d74213df47be487ab6c4,0.4.0,Host,联机房主,2,10,46,4020,1,1,2,Prismatic,棱彩,MadScientist,科学怪人
2026-04-26T10:46:43.431Z,6856a0f335c8547276ee5c87ccd1197cf87cfc8acae7fe429b0438b49ddad5c0,0.4.0,Singleplayer,单人,1,10,49,4729,1,1,0,Silver,白银,BigStrength,大力
2026-04-26T10:46:43.431Z,6856a0f335c8547276ee5c87ccd1197cf87cfc8acae7fe429b0438b49ddad5c0,0.4.0,Singleplayer,单人,1,10,49,4729,1,1,1,Prismatic,棱彩,FeyMagic,精怪魔法
2026-04-26T10:46:43.431Z,6856a0f335c8547276ee5c87ccd1197cf87cfc8acae7fe429b0438b49ddad5c0,0.4.0,Singleplayer,单人,1,10,49,4729,1,1,2,Silver,白银,LightEmUp,点亮他们！
2026-04-26T10:46:44.953Z,40b4eb7d780b1aa2e824fbd058ea075f2724801e2b3c302ee80e852dcf5bdfed,0.4.0,Singleplayer,单人,1,10,2,74,0,1,0,Silver,白银,MountainSoul,山脉龙魂
2026-04-26T10:46:46.824Z,fd582d1985b345db451c30e8d81f73c243dd677c37e6f19127eef8c95aee0ef2,0.4.0,Singleplayer,单人,1,3,19,959,0,1,0,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T10:46:46.824Z,fd582d1985b345db451c30e8d81f73c243dd677c37e6f19127eef8c95aee0ef2,0.4.0,Singleplayer,单人,1,3,19,959,0,1,1,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T10:47:17.183Z,403c948cbe38f273e0a004a75f187eba5e8499f5ab1bd9df2fff11f25d878874,0.4.0,Singleplayer,单人,1,8,1,57,0,0,0,Gold,黄金,Nightstalking,夜狩
2026-04-26T10:47:26.657Z,67e0762f7a08a8c63579e17487fb36ba72f07893f2f414663c660d246010bbb8,0.4.0,Singleplayer,单人,1,10,1,37,0,0,0,Gold,黄金,Nightstalking,夜狩
2026-04-26T10:47:36.309Z,f6d42e4226b461bfca6c980a9fd041503e418ab0808dfcf4ce38ec19055bf36c,0.4.0,Singleplayer,单人,1,4,50,2901,1,1,0,Silver,白银,Repulsor,退敌力场
2026-04-26T10:47:36.309Z,f6d42e4226b461bfca6c980a9fd041503e418ab0808dfcf4ce38ec19055bf36c,0.4.0,Singleplayer,单人,1,4,50,2901,1,1,1,Gold,黄金,TankEngine,坦克引擎
2026-04-26T10:47:36.309Z,f6d42e4226b461bfca6c980a9fd041503e418ab0808dfcf4ce38ec19055bf36c,0.4.0,Singleplayer,单人,1,4,50,2901,1,1,2,Prismatic,棱彩,MasterOfDuality,物法皆修
2026-04-26T10:47:46.812Z,1b8b4435ec41454b00a5b7e6bce6f8db2bf44991132bce097b2e7ec7a76ec976,0.4.0,Singleplayer,单人,1,0,7,155,0,1,0,Gold,黄金,Firebrand,火上浇油
2026-04-26T10:47:58.843Z,263739513e06bbbe2b3ecd5ff8752e2f2efd488d746b448f8d5973795294cffd,0.4.0,Singleplayer,单人,1,10,13,556,0,1,0,Gold,黄金,Loop,循环往复
2026-04-26T10:48:03.963Z,2529ed27b2eb7fdeee97d4ce0d14741ea963640d3b983987c83c0f65bf0b8748,0.4.0,Singleplayer,单人,1,10,11,506,0,1,0,Silver,白银,LightEmUp,点亮他们！
2026-04-26T10:48:15.316Z,e520570f7ffac263682c668c21aba56d7dd141bb38867ba74e77bb40d80ca19a,0.4.0,Singleplayer,单人,1,5,4,223,0,1,0,Gold,黄金,ShrinkEngine,缩小引擎
2026-04-26T10:48:16.654Z,450f7054041d0954af866735fce9f914cc57f4b03d2a46cd773aac0b54a628e3,0.4.0,Singleplayer,单人,1,0,0,68,0,1,0,Gold,黄金,Nightstalking,夜狩
2026-04-26T10:48:22.485Z,acea1029668b57ee80a80d74824753c49deb48ffa21394b23cabc36393925caa,0.4.0,Singleplayer,单人,1,0,17,1271,0,1,0,Gold,黄金,ShrinkRay,缩小射线
2026-04-26T10:48:24.457Z,aa7f038f0a9415df2ca179c399a8d01e059d7092ef4a5f6a6fab574605f3ac99,0.4.0,Singleplayer,单人,1,9,2,157,0,1,0,Gold,黄金,SuperBrain,超强大脑
2026-04-26T10:48:37.114Z,eec007306140406ad437a7b13f6dd25889f2198a237555ff1bbf5723328710bd,0.4.0,Singleplayer,单人,1,6,58,1309,1,1,0,Prismatic,棱彩,Goldrend,夺金
2026-04-26T10:48:37.114Z,eec007306140406ad437a7b13f6dd25889f2198a237555ff1bbf5723328710bd,0.4.0,Singleplayer,单人,1,6,58,1309,1,1,2,Prismatic,棱彩,FinalForm,最终形态
2026-04-26T10:48:43.217Z,86f5dd4fec82ec0631cb1e1d96dc7b4328db8c91021450f7f085bb80c14b2695,0.4.0,Singleplayer,单人,1,10,49,2931,1,1,0,Gold,黄金,Firebrand,火上浇油
2026-04-26T10:48:43.217Z,86f5dd4fec82ec0631cb1e1d96dc7b4328db8c91021450f7f085bb80c14b2695,0.4.0,Singleplayer,单人,1,10,49,2931,1,1,1,Prismatic,棱彩,CantTouchThis,你摸不到
2026-04-26T10:48:43.753Z,5efb27e1ec0f48742e743c578d531d078fb5f0982c46614840da3f7c9552ef0a,0.4.0,Singleplayer,单人,1,5,48,2525,0,1,0,Gold,黄金,DevilsDance,魔鬼之舞
2026-04-26T10:48:43.753Z,5efb27e1ec0f48742e743c578d531d078fb5f0982c46614840da3f7c9552ef0a,0.4.0,Singleplayer,单人,1,5,48,2525,0,1,1,Gold,黄金,GetExcited,罪恶快感
2026-04-26T10:48:43.753Z,5efb27e1ec0f48742e743c578d531d078fb5f0982c46614840da3f7c9552ef0a,0.4.0,Singleplayer,单人,1,5,48,2525,0,1,2,Silver,白银,ProtectiveVeil,防护面纱
2026-04-26T10:48:53.642Z,f1ad048733424597baf36917fb4ad306ef8e7acaa37a0f56559eb31de533729f,0.4.0,Singleplayer,单人,1,4,48,1921,0,1,0,Prismatic,棱彩,Queen,女王
2026-04-26T10:48:53.642Z,f1ad048733424597baf36917fb4ad306ef8e7acaa37a0f56559eb31de533729f,0.4.0,Singleplayer,单人,1,4,48,1921,0,1,1,Prismatic,棱彩,CourageOfColossus,巨像的勇气
2026-04-26T10:48:53.642Z,f1ad048733424597baf36917fb4ad306ef8e7acaa37a0f56559eb31de533729f,0.4.0,Singleplayer,单人,1,4,48,1921,0,1,2,Gold,黄金,GetExcited,罪恶快感
